sample_id,match_id,source_url,focus_athlete_id,partner_athlete_id,bundle_id,bundle_index,bundle_size,source_event_index,source_label,source_key,criterion_event_index,criterion_label,criterion_type,criterion_ts,frame_ts,frame_offset,response_event_index,response_label,response_key,leaf_label,family_label,category_label,visual_leaf_label,visual_family_label,visual_category_label,visual_label_collapsed,taxonomy_path
8e2add5c-67a1-41cc-af60-39ef684bfa42_e0015_w0005_f03,8e2add5c-67a1-41cc-af60-39ef684bfa42,https://www.youtube.com/watch?v=Lorr3RBNwFw&t=12197s,68ef37f5-226d-4edc-bacb-c1a1129e4ad6,9b76836b-6908-48f9-a346-705f16532f3c,8e2add5c-67a1-41cc-af60-39ef684bfa42:12:17,2,4,12,Mount,mount,15,Heel Hook Attempt,transition,1694.0,1694.3,0.3,17,Triangle Attempt,triangle attempt,heel hook attempt,heel hook attempt,transition,heel hook,leg-lock,submission,True,[]
8e2add5c-67a1-41cc-af60-39ef684bfa42_e0015_w0005_f04,8e2add5c-67a1-41cc-af60-39ef684bfa42,https://www.youtube.com/watch?v=Lorr3RBNwFw&t=12197s,68ef37f5-226d-4edc-bacb-c1a1129e4ad6,9b76836b-6908-48f9-a346-705f16532f3c,8e2add5c-67a1-41cc-af60-39ef684bfa42:12:17,2,4,12,Mount,mount,15,Heel Hook Attempt,transition,1694.0,1694.6,0.6,17,Triangle Attempt,triangle attempt,heel hook attempt,heel hook attempt,transition,heel hook,leg-lock,submission,True,[]
8e2add5c-67a1-41cc-af60-39ef684bfa42_e0016_w0006_f00,8e2add5c-67a1-41cc-af60-39ef684bfa42,https://www.youtube.com/watch?v=Lorr3RBNwFw&t=12197s,68ef37f5-226d-4edc-bacb-c1a1129e4ad6,9b76836b-6908-48f9-a346-705f16532f3c,8e2add5c-67a1-41cc-af60-39ef684bfa42:12:17,3,4,12,Mount,mount,16,Butterfly Guard,guard,1728.0,1727.4,-0.6,17,Triangle Attempt,triangle attempt,butterfly guard,butterfly-guard,guard,butterfly guard,butterfly-guard,guard,False,"[""butterfly-guard"", ""guard""]"
8e2add5c-67a1-41cc-af60-39ef684bfa42_e0016_w0006_f01,8e2add5c-67a1-41cc-af60-39ef684bfa42,https://www.youtube.com/watch?v=Lorr3RBNwFw&t=12197s,68ef37f5-226d-4edc-bacb-c1a1129e4ad6,9b76836b-6908-48f9-a346-705f16532f3c,8e2add5c-67a1-41cc-af60-39ef684bfa42:12:17,3,4,12,Mount,mount,16,Butterfly Guard,guard,1728.0,1727.7,-0.3,17,Triangle Attempt,triangle attempt,butterfly guard,butterfly-guard,guard,butterfly guard,butterfly-guard,guard,False,"[""butterfly-guard"", ""guard""]"
8e2add5c-67a1-41cc-af60-39ef684bfa42_e0016_w0006_f02,8e2add5c-67a1-41cc-af60-39ef684bfa42,https://www.youtube.com/watch?v=Lorr3RBNwFw&t=12197s,68ef37f5-226d-4edc-bacb-c1a1129e4ad6,9b76836b-6908-48f9-a346-705f16532f3c,8e2add5c-67a1-41cc-af60-39ef684bfa42:12:17,3,4,12,Mount,mount,16,Butterfly Guard,guard,1728.0,1728.0,0.0,17,Triangle Attempt,triangle attempt,butterfly guard,butterfly-guard,guard,butterfly guard,butterfly-guard,guard,False,"[""butterfly-guard"", ""guard""]"
8e2add5c-67a1-41cc-af60-39ef684bfa42_e0016_w0006_f03,8e2add5c-67a1-41cc-af60-39ef684bfa42,https://www.youtube.com/watch?v=Lorr3RBNwFw&t=12197s,68ef37f5-226d-4edc-bacb-c1a1129e4ad6,9b76836b-6908-48f9-a346-705f16532f3c,8e2add5c-67a1-41cc-af60-39ef684bfa42:12:17,3,4,12,Mount,mount,16,Butterfly Guard,guard,1728.0,1728.3,0.3,17,Triangle Attempt,triangle attempt,butterfly guard,butterfly-guard,guard,butterfly guard,butterfly-guard,guard,False,"[""butterfly-guard"", ""guard""]"
8e2add5c-67a1-41cc-af60-39ef684bfa42_e0016_w0006_f04,8e2add5c-67a1-41cc-af60-39ef684bfa42,https://www.youtube.com/watch?v=Lorr3RBNwFw&t=12197s,68ef37f5-226d-4edc-bacb-c1a1129e4ad6,9b76836b-6908-48f9-a346-705f16532f3c,8e2add5c-67a1-41cc-af60-39ef684bfa42:12:17,3,4,12,Mount,mount,16,Butterfly Guard,guard,1728.0,1728.6,0.6,17,Triangle Attempt,triangle attempt,butterfly guard,butterfly-guard,guard,butterfly guard,butterfly-guard,guard,False,"[""butterfly-guard"", ""guard""]"
7ae0b42a-8c29-4a9d-8f4c-908acd7be98a_e0013_w0000_f00,7ae0b42a-8c29-4a9d-8f4c-908acd7be98a,https://www.youtube.com/watch?v=hABPApjT64g&t=9674s,6d781d62-44a3-4a0d-9bf3-069a76dd6490,1da537e5-a994-41ca-ba08-a1535d753117,7ae0b42a-8c29-4a9d-8f4c-908acd7be98a:12:14,0,1,12,Escape to Turtle,escape to turtle,13,Escape to Turtle,control,10653.0,10652.4,-0.6,14,Straight Foot Lock,straight foot lock,escape to turtle,escape to turtle,control,escape to turtle,escape to turtle,control,False,[]
7ae0b42a-8c29-4a9d-8f4c-908acd7be98a_e0013_w0000_f01,7ae0b42a-8c29-4a9d-8f4c-908acd7be98a,https://www.youtube.com/watch?v=hABPApjT64g&t=9674s,6d781d62-44a3-4a0d-9bf3-069a76dd6490,1da537e5-a994-41ca-ba08-a1535d753117,7ae0b42a-8c29-4a9d-8f4c-908acd7be98a:12:14,0,1,12,Escape to Turtle,escape to turtle,13,Escape to Turtle,control,10653.0,10652.7,-0.3,14,Straight Foot Lock,straight foot lock,escape to turtle,escape to turtle,control,escape to turtle,escape to turtle,control,False,[]
7ae0b42a-8c29-4a9d-8f4c-908acd7be98a_e0013_w0000_f02,7ae0b42a-8c29-4a9d-8f4c-908acd7be98a,https://www.youtube.com/watch?v=hABPApjT64g&t=9674s,6d781d62-44a3-4a0d-9bf3-069a76dd6490,1da537e5-a994-41ca-ba08-a1535d753117,7ae0b42a-8c29-4a9d-8f4c-908acd7be98a:12:14,0,1,12,Escape to Turtle,escape to turtle,13,Escape to Turtle,control,10653.0,10653.0,0.0,14,Straight Foot Lock,straight foot lock,escape to turtle,escape to turtle,control,escape to turtle,escape to turtle,control,False,[]
7ae0b42a-8c29-4a9d-8f4c-908acd7be98a_e0013_w0000_f03,7ae0b42a-8c29-4a9d-8f4c-908acd7be98a,https://www.youtube.com/watch?v=hABPApjT64g&t=9674s,6d781d62-44a3-4a0d-9bf3-069a76dd6490,1da537e5-a994-41ca-ba08-a1535d753117,7ae0b42a-8c29-4a9d-8f4c-908acd7be98a:12:14,0,1,12,Escape to Turtle,escape to turtle,13,Escape to Turtle,control,10653.0,10653.3,0.3,14,Straight Foot Lock,straight foot lock,escape to turtle,escape to turtle,control,escape to turtle,escape to turtle,control,False,[]
7ae0b42a-8c29-4a9d-8f4c-908acd7be98a_e0013_w0000_f04,7ae0b42a-8c29-4a9d-8f4c-908acd7be98a,https://www.youtube.com/watch?v=hABPApjT64g&t=9674s,6d781d62-44a3-4a0d-9bf3-069a76dd6490,1da537e5-a994-41ca-ba08-a1535d753117,7ae0b42a-8c29-4a9d-8f4c-908acd7be98a:12:14,0,1,12,Escape to Turtle,escape to turtle,13,Escape to Turtle,control,10653.0,10653.6,0.6,14,Straight Foot Lock,straight foot lock,escape to turtle,escape to turtle,control,escape to turtle,escape to turtle,control,False,[]
7ae0b42a-8c29-4a9d-8f4c-908acd7be98a_e0015_w0001_f00,7ae0b42a-8c29-4a9d-8f4c-908acd7be98a,https://www.youtube.com/watch?v=hABPApjT64g&t=9674s,6d781d62-44a3-4a0d-9bf3-069a76dd6490,1da537e5-a994-41ca-ba08-a1535d753117,7ae0b42a-8c29-4a9d-8f4c-908acd7be98a:14:16,0,1,14,Straight Foot Lock,straight foot lock,15,Sweep,sweep,10719.0,10718.4,-0.6,16,Mount,mount,sweep,sweep,sweep,sweep,sweep,sweep,False,"[""sweep""]"
7ae0b42a-8c29-4a9d-8f4c-908acd7be98a_e0015_w0001_f01,7ae0b42a-8c29-4a9d-8f4c-908acd7be98a,https://www.youtube.com/watch?v=hABPApjT64g&t=9674s,6d781d62-44a3-4a0d-9bf3-069a76dd6490,1da537e5-a994-41ca-ba08-a1535d753117,7ae0b42a-8c29-4a9d-8f4c-908acd7be98a:14:16,0,1,14,Straight Foot Lock,straight foot lock,15,Sweep,sweep,10719.0,10718.7,-0.3,16,Mount,mount,sweep,sweep,sweep,sweep,sweep,sweep,False,"[""sweep""]"
7ae0b42a-8c29-4a9d-8f4c-908acd7be98a_e0015_w0001_f02,7ae0b42a-8c29-4a9d-8f4c-908acd7be98a,https://www.youtube.com/watch?v=hABPApjT64g&t=9674s,6d781d62-44a3-4a0d-9bf3-069a76dd6490,1da537e5-a994-41ca-ba08-a1535d753117,7ae0b42a-8c29-4a9d-8f4c-908acd7be98a:14:16,0,1,14,Straight Foot Lock,straight foot lock,15,Sweep,sweep,10719.0,10719.0,0.0,16,Mount,mount,sweep,sweep,sweep,sweep,sweep,sweep,False,"[""sweep""]"
7ae0b42a-8c29-4a9d-8f4c-908acd7be98a_e0015_w0001_f03,7ae0b42a-8c29-4a9d-8f4c-908acd7be98a,https://www.youtube.com/watch?v=hABPApjT64g&t=9674s,6d781d62-44a3-4a0d-9bf3-069a76dd6490,1da537e5-a994-41ca-ba08-a1535d753117,7ae0b42a-8c29-4a9d-8f4c-908acd7be98a:14:16,0,1,14,Straight Foot Lock,straight foot lock,15,Sweep,sweep,10719.0,10719.3,0.3,16,Mount,mount,sweep,sweep,sweep,sweep,sweep,sweep,False,"[""sweep""]"
7ae0b42a-8c29-4a9d-8f4c-908acd7be98a_e0015_w0001_f04,7ae0b42a-8c29-4a9d-8f4c-908acd7be98a,https://www.youtube.com/watch?v=hABPApjT64g&t=9674s,6d781d62-44a3-4a0d-9bf3-069a76dd6490,1da537e5-a994-41ca-ba08-a1535d753117,7ae0b42a-8c29-4a9d-8f4c-908acd7be98a:14:16,0,1,14,Straight Foot Lock,straight foot lock,15,Sweep,sweep,10719.0,10719.6,0.6,16,Mount,mount,sweep,sweep,sweep,sweep,sweep,sweep,False,"[""sweep""]"
7ae0b42a-8c29-4a9d-8f4c-908acd7be98a_e0021_w0002_f00,7ae0b42a-8c29-4a9d-8f4c-908acd7be98a,https://www.youtube.com/watch?v=hABPApjT64g&t=9674s,6d781d62-44a3-4a0d-9bf3-069a76dd6490,1da537e5-a994-41ca-ba08-a1535d753117,7ae0b42a-8c29-4a9d-8f4c-908acd7be98a:20:23,0,2,20,Straight Foot Lock,straight foot lock,21,Closed Guard,guard,11040.0,11039.4,-0.6,23,Straight Foot Lock,straight foot lock,closed guard,closed-guard,guard,closed guard,closed-guard,guard,False,"[""closed-guard"", ""guard""]"
7ae0b42a-8c29-4a9d-8f4c-908acd7be98a_e0021_w0002_f01,7ae0b42a-8c29-4a9d-8f4c-908acd7be98a,https://www.youtube.com/watch?v=hABPApjT64g&t=9674s,6d781d62-44a3-4a0d-9bf3-069a76dd6490,1da537e5-a994-41ca-ba08-a1535d753117,7ae0b42a-8c29-4a9d-8f4c-908acd7be98a:20:23,0,2,20,Straight Foot Lock,straight foot lock,21,Closed Guard,guard,11040.0,11039.7,-0.3,23,Straight Foot Lock,straight foot lock,closed guard,closed-guard,guard,closed guard,closed-guard,guard,False,"[""closed-guard"", ""guard""]"
7ae0b42a-8c29-4a9d-8f4c-908acd7be98a_e0021_w0002_f02,7ae0b42a-8c29-4a9d-8f4c-908acd7be98a,https://www.youtube.com/watch?v=hABPApjT64g&t=9674s,6d781d62-44a3-4a0d-9bf3-069a76dd6490,1da537e5-a994-41ca-ba08-a1535d753117,7ae0b42a-8c29-4a9d-8f4c-908acd7be98a:20:23,0,2,20,Straight Foot Lock,straight foot lock,21,Closed Guard,guard,11040.0,11040.0,0.0,23,Straight Foot Lock,straight foot lock,closed guard,closed-guard,guard,closed guard,closed-guard,guard,False,"[""closed-guard"", ""guard""]"
7ae0b42a-8c29-4a9d-8f4c-908acd7be98a_e0021_w0002_f03,7ae0b42a-8c29-4a9d-8f4c-908acd7be98a,https://www.youtube.com/watch?v=hABPApjT64g&t=9674s,6d781d62-44a3-4a0d-9bf3-069a76dd6490,1da537e5-a994-41ca-ba08-a1535d753117,7ae0b42a-8c29-4a9d-8f4c-908acd7be98a:20:23,0,2,20,Straight Foot Lock,straight foot lock,21,Closed Guard,guard,11040.0,11040.3,0.3,23,Straight Foot Lock,straight foot lock,closed guard,closed-guard,guard,closed guard,closed-guard,guard,False,"[""closed-guard"", ""guard""]"
7ae0b42a-8c29-4a9d-8f4c-908acd7be98a_e0021_w0002_f04,7ae0b42a-8c29-4a9d-8f4c-908acd7be98a,https://www.youtube.com/watch?v=hABPApjT64g&t=9674s,6d781d62-44a3-4a0d-9bf3-069a76dd6490,1da537e5-a994-41ca-ba08-a1535d753117,7ae0b42a-8c29-4a9d-8f4c-908acd7be98a:20:23,0,2,20,Straight Foot Lock,straight foot lock,21,Closed Guard,guard,11040.0,11040.6,0.6,23,Straight Foot Lock,straight foot lock,closed guard,closed-guard,guard,closed guard,closed-guard,guard,False,"[""closed-guard"", ""guard""]"
7ae0b42a-8c29-4a9d-8f4c-908acd7be98a_e0022_w0003_f00,7ae0b42a-8c29-4a9d-8f4c-908acd7be98a,https://www.youtube.com/watch?v=hABPApjT64g&t=9674s,6d781d62-44a3-4a0d-9bf3-069a76dd6490,1da537e5-a994-41ca-ba08-a1535d753117,7ae0b42a-8c29-4a9d-8f4c-908acd7be98a:20:23,1,2,20,Straight Foot Lock,straight foot lock,22,Rear Naked Choke,submission,11136.0,11135.4,-0.6,23,Straight Foot Lock,straight foot lock,rear naked choke,rear naked choke,submission,rear naked choke,rear naked choke,submission,False,[]
7ae0b42a-8c29-4a9d-8f4c-908acd7be98a_e0022_w0003_f01,7ae0b42a-8c29-4a9d-8f4c-908acd7be98a,https://www.youtube.com/watch?v=hABPApjT64g&t=9674s,6d781d62-44a3-4a0d-9bf3-069a76dd6490,1da537e5-a994-41ca-ba08-a1535d753117,7ae0b42a-8c29-4a9d-8f4c-908acd7be98a:20:23,1,2,20,Straight Foot Lock,straight foot lock,22,Rear Naked Choke,submission,11136.0,11135.7,-0.3,23,Straight Foot Lock,straight foot lock,rear naked choke,rear naked choke,submission,rear naked choke,rear naked choke,submission,False,[]
7ae0b42a-8c29-4a9d-8f4c-908acd7be98a_e0022_w0003_f02,7ae0b42a-8c29-4a9d-8f4c-908acd7be98a,https://www.youtube.com/watch?v=hABPApjT64g&t=9674s,6d781d62-44a3-4a0d-9bf3-069a76dd6490,1da537e5-a994-41ca-ba08-a1535d753117,7ae0b42a-8c29-4a9d-8f4c-908acd7be98a:20:23,1,2,20,Straight Foot Lock,straight foot lock,22,Rear Naked Choke,submission,11136.0,11136.0,0.0,23,Straight Foot Lock,straight foot lock,rear naked choke,rear naked choke,submission,rear naked choke,rear naked choke,submission,False,[]
7ae0b42a-8c29-4a9d-8f4c-908acd7be98a_e0022_w0003_f03,7ae0b42a-8c29-4a9d-8f4c-908acd7be98a,https://www.youtube.com/watch?v=hABPApjT64g&t=9674s,6d781d62-44a3-4a0d-9bf3-069a76dd6490,1da537e5-a994-41ca-ba08-a1535d753117,7ae0b42a-8c29-4a9d-8f4c-908acd7be98a:20:23,1,2,20,Straight Foot Lock,straight foot lock,22,Rear Naked Choke,submission,11136.0,11136.3,0.3,23,Straight Foot Lock,straight foot lock,rear naked choke,rear naked choke,submission,rear naked choke,rear naked choke,submission,False,[]
7ae0b42a-8c29-4a9d-8f4c-908acd7be98a_e0022_w0003_f04,7ae0b42a-8c29-4a9d-8f4c-908acd7be98a,https://www.youtube.com/watch?v=hABPApjT64g&t=9674s,6d781d62-44a3-4a0d-9bf3-069a76dd6490,1da537e5-a994-41ca-ba08-a1535d753117,7ae0b42a-8c29-4a9d-8f4c-908acd7be98a:20:23,1,2,20,Straight Foot Lock,straight foot lock,22,Rear Naked Choke,submission,11136.0,11136.6,0.6,23,Straight Foot Lock,straight foot lock,rear naked choke,rear naked choke,submission,rear naked choke,rear naked choke,submission,False,[]
9710782b-c909-4f8e-b553-65e0b0d5aad9_e0016_w0000_f00,9710782b-c909-4f8e-b553-65e0b0d5aad9,https://www.youtube.com/watch?v=tu2TiQ61Dh8&t=7159s,d227c193-9633-4ab3-9313-13881def9c0c,08a51a94-6664-47f3-93c4-a6c1d20d7866,9710782b-c909-4f8e-b553-65e0b0d5aad9:15:17,0,1,15,Sweep,sweep,16,Triangle Attempt,submission,8763.0,8762.4,-0.6,17,Hooks In,hooks in,triangle attempt,triangle attempt,submission,triangle attempt,triangle attempt,submission,True,[]
9710782b-c909-4f8e-b553-65e0b0d5aad9_e0016_w0000_f01,9710782b-c909-4f8e-b553-65e0b0d5aad9,https://www.youtube.com/watch?v=tu2TiQ61Dh8&t=7159s,d227c193-9633-4ab3-9313-13881def9c0c,08a51a94-6664-47f3-93c4-a6c1d20d7866,9710782b-c909-4f8e-b553-65e0b0d5aad9:15:17,0,1,15,Sweep,sweep,16,Triangle Attempt,submission,8763.0,8762.7,-0.3,17,Hooks In,hooks in,triangle attempt,triangle attempt,submission,triangle attempt,triangle attempt,submission,True,[]
9710782b-c909-4f8e-b553-65e0b0d5aad9_e0016_w0000_f02,9710782b-c909-4f8e-b553-65e0b0d5aad9,https://www.youtube.com/watch?v=tu2TiQ61Dh8&t=7159s,d227c193-9633-4ab3-9313-13881def9c0c,08a51a94-6664-47f3-93c4-a6c1d20d7866,9710782b-c909-4f8e-b553-65e0b0d5aad9:15:17,0,1,15,Sweep,sweep,16,Triangle Attempt,submission,8763.0,8763.0,0.0,17,Hooks In,hooks in,triangle attempt,triangle attempt,submission,triangle attempt,triangle attempt,submission,True,[]
9710782b-c909-4f8e-b553-65e0b0d5aad9_e0016_w0000_f03,9710782b-c909-4f8e-b553-65e0b0d5aad9,https://www.youtube.com/watch?v=tu2TiQ61Dh8&t=7159s,d227c193-9633-4ab3-9313-13881def9c0c,08a51a94-6664-47f3-93c4-a6c1d20d7866,9710782b-c909-4f8e-b553-65e0b0d5aad9:15:17,0,1,15,Sweep,sweep,16,Triangle Attempt,submission,8763.0,8763.3,0.3,17,Hooks In,hooks in,triangle attempt,triangle attempt,submission,triangle attempt,triangle attempt,submission,True,[]
9710782b-c909-4f8e-b553-65e0b0d5aad9_e0016_w0000_f04,9710782b-c909-4f8e-b553-65e0b0d5aad9,https://www.youtube.com/watch?v=tu2TiQ61Dh8&t=7159s,d227c193-9633-4ab3-9313-13881def9c0c,08a51a94-6664-47f3-93c4-a6c1d20d7866,9710782b-c909-4f8e-b553-65e0b0d5aad9:15:17,0,1,15,Sweep,sweep,16,Triangle Attempt,submission,8763.0,8763.6,0.6,17,Hooks In,hooks in,triangle attempt,triangle attempt,submission,triangle attempt,triangle attempt,submission,True,[]
9710782b-c909-4f8e-b553-65e0b0d5aad9_e0018_w0001_f00,9710782b-c909-4f8e-b553-65e0b0d5aad9,https://www.youtube.com/watch?v=tu2TiQ61Dh8&t=7159s,d227c193-9633-4ab3-9313-13881def9c0c,08a51a94-6664-47f3-93c4-a6c1d20d7866,9710782b-c909-4f8e-b553-65e0b0d5aad9:17:21,0,3,17,Hooks In,hooks in,18,Back Take,control,9086.0,9085.4,-0.6,21,Guillotine Attempt,guillotine attempt,back take,back-take,transition,back take,back-take,transition,False,"[""back-take"", ""transition""]"
9710782b-c909-4f8e-b553-65e0b0d5aad9_e0018_w0001_f01,9710782b-c909-4f8e-b553-65e0b0d5aad9,https://www.youtube.com/watch?v=tu2TiQ61Dh8&t=7159s,d227c193-9633-4ab3-9313-13881def9c0c,08a51a94-6664-47f3-93c4-a6c1d20d7866,9710782b-c909-4f8e-b553-65e0b0d5aad9:17:21,0,3,17,Hooks In,hooks in,18,Back Take,control,9086.0,9085.7,-0.3,21,Guillotine Attempt,guillotine attempt,back take,back-take,transition,back take,back-take,transition,False,"[""back-take"", ""transition""]"
9710782b-c909-4f8e-b553-65e0b0d5aad9_e0018_w0001_f02,9710782b-c909-4f8e-b553-65e0b0d5aad9,https://www.youtube.com/watch?v=tu2TiQ61Dh8&t=7159s,d227c193-9633-4ab3-9313-13881def9c0c,08a51a94-6664-47f3-93c4-a6c1d20d7866,9710782b-c909-4f8e-b553-65e0b0d5aad9:17:21,0,3,17,Hooks In,hooks in,18,Back Take,control,9086.0,9086.0,0.0,21,Guillotine Attempt,guillotine attempt,back take,back-take,transition,back take,back-take,transition,False,"[""back-take"", ""transition""]"
9710782b-c909-4f8e-b553-65e0b0d5aad9_e0018_w0001_f03,9710782b-c909-4f8e-b553-65e0b0d5aad9,https://www.youtube.com/watch?v=tu2TiQ61Dh8&t=7159s,d227c193-9633-4ab3-9313-13881def9c0c,08a51a94-6664-47f3-93c4-a6c1d20d7866,9710782b-c909-4f8e-b553-65e0b0d5aad9:17:21,0,3,17,Hooks In,hooks in,18,Back Take,control,9086.0,9086.3,0.3,21,Guillotine Attempt,guillotine attempt,back take,back-take,transition,back take,back-take,transition,False,"[""back-take"", ""transition""]"
9710782b-c909-4f8e-b553-65e0b0d5aad9_e0018_w0001_f04,9710782b-c909-4f8e-b553-65e0b0d5aad9,https://www.youtube.com/watch?v=tu2TiQ61Dh8&t=7159s,d227c193-9633-4ab3-9313-13881def9c0c,08a51a94-6664-47f3-93c4-a6c1d20d7866,9710782b-c909-4f8e-b553-65e0b0d5aad9:17:21,0,3,17,Hooks In,hooks in,18,Back Take,control,9086.0,9086.6,0.6,21,Guillotine Attempt,guillotine attempt,back take,back-take,transition,back take,back-take,transition,False,"[""back-take"", ""transition""]"
9710782b-c909-4f8e-b553-65e0b0d5aad9_e0019_w0002_f00,9710782b-c909-4f8e-b553-65e0b0d5aad9,https://www.youtube.com/watch?v=tu2TiQ61Dh8&t=7159s,d227c193-9633-4ab3-9313-13881def9c0c,08a51a94-6664-47f3-93c4-a6c1d20d7866,9710782b-c909-4f8e-b553-65e0b0d5aad9:17:21,1,3,17,Hooks In,hooks in,19,Rear Naked Choke,submission,9234.0,9233.4,-0.6,21,Guillotine Attempt,guillotine attempt,rear naked choke,rear naked choke,submission,rear naked choke,rear naked choke,submission,False,[]
9710782b-c909-4f8e-b553-65e0b0d5aad9_e0019_w0002_f01,9710782b-c909-4f8e-b553-65e0b0d5aad9,https://www.youtube.com/watch?v=tu2TiQ61Dh8&t=7159s,d227c193-9633-4ab3-9313-13881def9c0c,08a51a94-6664-47f3-93c4-a6c1d20d7866,9710782b-c909-4f8e-b553-65e0b0d5aad9:17:21,1,3,17,Hooks In,hooks in,19,Rear Naked Choke,submission,9234.0,9233.7,-0.3,21,Guillotine Attempt,guillotine attempt,rear naked choke,rear naked choke,submission,rear naked choke,rear naked choke,submission,False,[]
9710782b-c909-4f8e-b553-65e0b0d5aad9_e0019_w0002_f02,9710782b-c909-4f8e-b553-65e0b0d5aad9,https://www.youtube.com/watch?v=tu2TiQ61Dh8&t=7159s,d227c193-9633-4ab3-9313-13881def9c0c,08a51a94-6664-47f3-93c4-a6c1d20d7866,9710782b-c909-4f8e-b553-65e0b0d5aad9:17:21,1,3,17,Hooks In,hooks in,19,Rear Naked Choke,submission,9234.0,9234.0,0.0,21,Guillotine Attempt,guillotine attempt,rear naked choke,rear naked choke,submission,rear naked choke,rear naked choke,submission,False,[]
9710782b-c909-4f8e-b553-65e0b0d5aad9_e0019_w0002_f03,9710782b-c909-4f8e-b553-65e0b0d5aad9,https://www.youtube.com/watch?v=tu2TiQ61Dh8&t=7159s,d227c193-9633-4ab3-9313-13881def9c0c,08a51a94-6664-47f3-93c4-a6c1d20d7866,9710782b-c909-4f8e-b553-65e0b0d5aad9:17:21,1,3,17,Hooks In,hooks in,19,Rear Naked Choke,submission,9234.0,9234.3,0.3,21,Guillotine Attempt,guillotine attempt,rear naked choke,rear naked choke,submission,rear naked choke,rear naked choke,submission,False,[]
9710782b-c909-4f8e-b553-65e0b0d5aad9_e0019_w0002_f04,9710782b-c909-4f8e-b553-65e0b0d5aad9,https://www.youtube.com/watch?v=tu2TiQ61Dh8&t=7159s,d227c193-9633-4ab3-9313-13881def9c0c,08a51a94-6664-47f3-93c4-a6c1d20d7866,9710782b-c909-4f8e-b553-65e0b0d5aad9:17:21,1,3,17,Hooks In,hooks in,19,Rear Naked Choke,submission,9234.0,9234.6,0.6,21,Guillotine Attempt,guillotine attempt,rear naked choke,rear naked choke,submission,rear naked choke,rear naked choke,submission,False,[]
9710782b-c909-4f8e-b553-65e0b0d5aad9_e0020_w0003_f00,9710782b-c909-4f8e-b553-65e0b0d5aad9,https://www.youtube.com/watch?v=tu2TiQ61Dh8&t=7159s,d227c193-9633-4ab3-9313-13881def9c0c,08a51a94-6664-47f3-93c4-a6c1d20d7866,9710782b-c909-4f8e-b553-65e0b0d5aad9:17:21,2,3,17,Hooks In,hooks in,20,Rear Naked Choke,submission,9240.0,9239.4,-0.6,21,Guillotine Attempt,guillotine attempt,rear naked choke,rear naked choke,submission,rear naked choke,rear naked choke,submission,False,[]
9710782b-c909-4f8e-b553-65e0b0d5aad9_e0020_w0003_f01,9710782b-c909-4f8e-b553-65e0b0d5aad9,https://www.youtube.com/watch?v=tu2TiQ61Dh8&t=7159s,d227c193-9633-4ab3-9313-13881def9c0c,08a51a94-6664-47f3-93c4-a6c1d20d7866,9710782b-c909-4f8e-b553-65e0b0d5aad9:17:21,2,3,17,Hooks In,hooks in,20,Rear Naked Choke,submission,9240.0,9239.7,-0.3,21,Guillotine Attempt,guillotine attempt,rear naked choke,rear naked choke,submission,rear naked choke,rear naked choke,submission,False,[]
9710782b-c909-4f8e-b553-65e0b0d5aad9_e0020_w0003_f02,9710782b-c909-4f8e-b553-65e0b0d5aad9,https://www.youtube.com/watch?v=tu2TiQ61Dh8&t=7159s,d227c193-9633-4ab3-9313-13881def9c0c,08a51a94-6664-47f3-93c4-a6c1d20d7866,9710782b-c909-4f8e-b553-65e0b0d5aad9:17:21,2,3,17,Hooks In,hooks in,20,Rear Naked Choke,submission,9240.0,9240.0,0.0,21,Guillotine Attempt,guillotine attempt,rear naked choke,rear naked choke,submission,rear naked choke,rear naked choke,submission,False,[]
9710782b-c909-4f8e-b553-65e0b0d5aad9_e0020_w0003_f03,9710782b-c909-4f8e-b553-65e0b0d5aad9,https://www.youtube.com/watch?v=tu2TiQ61Dh8&t=7159s,d227c193-9633-4ab3-9313-13881def9c0c,08a51a94-6664-47f3-93c4-a6c1d20d7866,9710782b-c909-4f8e-b553-65e0b0d5aad9:17:21,2,3,17,Hooks In,hooks in,20,Rear Naked Choke,submission,9240.0,9240.3,0.3,21,Guillotine Attempt,guillotine attempt,rear naked choke,rear naked choke,submission,rear naked choke,rear naked choke,submission,False,[]
9710782b-c909-4f8e-b553-65e0b0d5aad9_e0020_w0003_f04,9710782b-c909-4f8e-b553-65e0b0d5aad9,https://www.youtube.com/watch?v=tu2TiQ61Dh8&t=7159s,d227c193-9633-4ab3-9313-13881def9c0c,08a51a94-6664-47f3-93c4-a6c1d20d7866,9710782b-c909-4f8e-b553-65e0b0d5aad9:17:21,2,3,17,Hooks In,hooks in,20,Rear Naked Choke,submission,9240.0,9240.6,0.6,21,Guillotine Attempt,guillotine attempt,rear naked choke,rear naked choke,submission,rear naked choke,rear naked choke,submission,False,[]
